csglw_1024,5,110113,2020-01-01,2017-01-01,134.0,4,0,1,bj98000,2020-04-23 17:58:25.441502
csglw_1024,5,110114,2020-01-01,2017-01-01,138.0,4,0,1,bj98000,2020-04-23 17:58:25.442500
csglw_1024,5,110115,2020-01-01,2017-01-01,260.0,4,0,1,bj98000,2020-04-23 17:58:25.443497
csglw_1024,5,110116,2020-01-01,2017-01-01,137.0,4,0,1,bj98000,2020-04-23 17:58:25.444494
csglw_1024,5,110117,2020-01-01,2017-01-01,80.0,4,0,1,bj98000,2020-04-23 17:58:25.445492
csglw_1024,5,110118,2020-01-01,2017-01-01,106.0,4,0,1,bj98000,2020-04-23 17:58:25.446489
csglw_1024,5,110119,2020-01-01,2017-01-01,50.0,4,0,1,bj98000,2020-04-23 17:58:25.447543
csglw_1025,5,110000,2020-01-01,2017-01-01,81.0,4,0,1,bj98000,2020-04-23 17:58:25.448521
csglw_1025,5,110101,2020-01-01,2017-01-01,15.0,4,0,1,bj98000,2020-04-23 17:58:25.449517
csglw_1025,5,110102,2020-01-01,2017-01-01,16.0,4,0,1,bj98000,2020-04-23 17:58:25.450513
csglw_1025,5,110105,2020-01-01,2017-01-01,34.0,4,0,1,bj98000,2020-04-23 17:58:25.451515
csglw_1025,5,110106,2020-01-01,2017-01-01,28.0,4,0,1,bj98000,2020-04-23 17:58:25.451515
csglw_1025,5,110107,2020-01-01,2017-01-01,12.0,4,0,1,bj98000,2020-04-23 17:58:25.452517
csglw_1025,5,110108,2020-01-01,2017-01-01,32.0,4,0,1,bj98000,2020-04-23 17:58:25.453510
csglw_1025,5,110109,2020-01-01,2017-01-01,3.0,4,0,1,bj98000,2020-04-23 17:58:25.454505
csglw_1025,5,110111,2020-01-01,2017-01-01,18.0,4,0,1,bj98000,2020-04-23 17:58:25.455506
csglw_1025,5,110112,2020-01-01,2017-01-01,16.0,4,0,1,bj98000,2020-04-23 17:58:25.456504
csglw_1025,5,110113,2020-01-01,2017-01-01,16.0,4,0,1,bj98000,2020-04-23 17:58:25.457497
csglw_1025,5,110114,2020-01-01,2017-01-01,20.0,4,0,1,bj98000,2020-04-23 17:58:25.458493
csglw_1025,5,110115,2020-01-01,2017-01-01,25.0,4,0,1,bj98000,2020-04-23 17:58:25.459493
csglw_1025,5,110116,2020-01-01,2017-01-01,5.0,4,0,1,bj98000,2020-04-23 17:58:25.460489
csglw_1025,5,110117,2020-01-01,2017-01-01,5.0,4,0,1,bj98000,2020-04-23 17:58:25.461490
csglw_1025,5,110118,2020-01-01,2017-01-01,9.0,4,0,1,bj98000,2020-04-23 17:58:25.462485
csglw_1025,5,110119,2020-01-01,2017-01-01,3.0,4,0,1,bj98000,2020-04-23 17:58:25.463444
csglw_1026,5,110000,2020-01-01,2017-01-01,77.0,4,0,1,bj98000,2020-04-23 17:58:25.464478
csglw_1026,5,110101,2020-01-01,2017-01-01,1.0,4,0,1,bj98000,2020-04-23 17:58:25.465438
csglw_1026,5,110105,2020-01-01,2017-01-01,8.0,4,0,1,bj98000,2020-04-23 17:58:25.466435
csglw_1026,5,110106,2020-01-01,2017-01-01,14.0,4,0,1,bj98000,2020-04-23 17:58:25.467571
csglw_1026,5,110107,2020-01-01,2017-01-01,2.0,4,0,1,bj98000,2020-04-23 17:58:25.468510
csglw_1026,5,110108,2020-01-01,2017-01-01,15.0,4,0,1,bj98000,2020-04-23 17:58:25.469510
csglw_1026,5,110109,2020-01-01,2017-01-01,2.0,4,0,1,bj98000,2020-04-23 17:58:25.470504
csglw_1026,5,110111,2020-01-01,2017-01-01,7.0,4,0,1,bj98000,2020-04-23 17:58:25.471504
csglw_1026,5,110112,2020-01-01,2017-01-01,9.0,4,0,1,bj98000,2020-04-23 17:58:25.472498
csglw_1026,5,110113,2020-01-01,2017-01-01,6.0,4,0,1,bj98000,2020-04-23 17:58:25.473460
csglw_1026,5,110114,2020-01-01,2017-01-01,4.0,4,0,1,bj98000,2020-04-23 17:58:25.474492
csglw_1026,5,110115,2020-01-01,2017-01-01,7.0,4,0,1,bj98000,2020-04-23 17:58:25.475490
csglw_1026,5,110116,2020-01-01,2017-01-01,3.0,4,0,1,bj98000,2020-04-23 17:58:25.476489
csglw_1026,5,110117,2020-01-01,2017-01-01,1.0,4,0,1,bj98000,2020-04-23 17:58:25.476489
csglw_1026,5,110118,2020-01-01,2017-01-01,2.0,4,0,1,bj98000,2020-04-23 17:58:25.477489
csglw_1026,5,110119,2020-01-01,2017-01-01,1.0,4,0,1,bj98000,2020-04-23 17:58:25.478492
csglw_1027,5,110000,2020-01-01,2017-01-01,2.0,4,0,1,bj98000,2020-04-23 17:58:25.479484
csglw_1027,5,110101,2020-01-01,2017-01-01,1.0,4,0,1,bj98000,2020-04-23 17:58:25.480489
csglw_1027,5,110105,2020-01-01,2017-01-01,2.0,4,0,1,bj98000,2020-04-23 17:58:25.481474
csglw_1027,5,110106,2020-01-01,2017-01-01,1.0,4,0,1,bj98000,2020-04-23 17:58:25.482470
csglw_1027,5,110107,2020-01-01,2017-01-01,0.0,4,0,1,bj98000,2020-04-23 17:58:25.483469
csglw_1027,5,110108,2020-01-01,2017-01-01,1.0,4,0,1,bj98000,2020-04-23 17:58:25.484466
csglw_1027,5,110109,2020-01-01,2017-01-01,1.0,4,0,1,bj98000,2020-04-23 17:58:25.485468
csglw_1027,5,110111,2020-01-01,2017-01-01,2.0,4,0,1,bj98000,2020-04-23 17:58:25.486554
csglw_1027,5,110112,2020-01-01,2017-01-01,1.0,4,0,1,bj98000,2020-04-23 17:58:25.487505
csglw_1027,5,110113,2020-01-01,2017-01-01,2.0,4,0,1,bj98000,2020-04-23 17:58:25.488502
csglw_1027,5,110114,2020-01-01,2017-01-01,1.0,4,0,1,bj98000,2020-04-23 17:58:25.489461
csglw_1027,5,110115,2020-01-01,2017-01-01,1.0,4,0,1,bj98000,2020-04-23 17:58:25.490498
csglw_1027,5,110116,2020-01-01,2017-01-01,2.0,4,0,1,bj98000,2020-04-23 17:58:25.491493
csglw_1027,5,110117,2020-01-01,2017-01-01,1.0,4,0,1,bj98000,2020-04-23 17:58:25.492491
csglw_1027,5,110118,2020-01-01,2017-01-01,1.0,4,0,1,bj98000,2020-04-23 17:58:25.493489
csglw_1027,5,110119,2020-01-01,2017-01-01,0.0,4,0,1,bj98000,2020-04-23 17:58:25.494485
csglw_1028,5,110000,2020-01-01,2017-01-01,14.0,4,0,1,bj04000,2020-04-23 17:58:25.495485
csglw_1028,5,110101,2020-01-01,2017-01-01,0.0,4,0,1,bj04000,2020-04-23 17:58:25.496482
csglw_1028,5,110105,2020-01-01,2017-01-01,0.0,4,0,1,bj04000,2020-04-23 17:58:25.497476
csglw_1028,5,110106,2020-01-01,2017-01-01,1.0,4,0,1,bj04000,2020-04-23 17:58:25.498470
csglw_1028,5,110107,2020-01-01,2017-01-01,1.0,4,0,1,bj04000,2020-04-23 17:58:25.499474
csglw_1028,5,110108,2020-01-01,2017-01-01,3.0,4,0,1,bj04000,2020-04-23 17:58:25.500468
csglw_1028,5,110112,2020-01-01,2017-01-01,2.0,4,0,1,bj04000,2020-04-23 17:58:25.501467
csglw_1028,5,110113,2020-01-01,2017-01-01,1.0,4,0,1,bj04000,2020-04-23 17:58:25.502462
csglw_1028,5,110114,2020-01-01,2017-01-01,0.0,4,0,1,bj04000,2020-04-23 17:58:25.503462
csglw_1028,5,110118,2020-01-01,2017-01-01,1.0,4,0,1,bj04000,2020-04-23 17:58:25.504457
csglw_1029,5,110000,2020-01-01,2017-01-01,52.0,4,0,1,bj04000,2020-04-23 17:58:25.505458
csglw_1029,5,110101,2020-01-01,2017-01-01,1.0,4,0,1,bj04000,2020-04-23 17:58:25.505458
csglw_1029,5,110105,2020-01-01,2017-01-01,5.0,4,0,1,bj04000,2020-04-23 17:58:25.506671
csglw_1029,5,110106,2020-01-01,2017-01-01,0.0,4,0,1,bj04000,2020-04-23 17:58:25.507676
csglw_1029,5,110107,2020-01-01,2017-01-01,1.0,4,0,1,bj04000,2020-04-23 17:58:25.508673
csglw_1029,5,110108,2020-01-01,2017-01-01,8.0,4,0,1,bj04000,2020-04-23 17:58:25.509669
csglw_1029,5,110112,2020-01-01,2017-01-01,18.0,4,0,1,bj04000,2020-04-23 17:58:25.510671
csglw_1029,5,110113,2020-01-01,2017-01-01,7.0,4,0,1,bj04000,2020-04-23 17:58:25.511665
csglw_1029,5,110114,2020-01-01,2017-01-01,6.0,4,0,1,bj04000,2020-04-23 17:58:25.512671
csglw_1029,5,110118,2020-01-01,2017-01-01,4.0,4,0,1,bj04000,2020-04-23 17:58:25.513670
csglw_1030,3,110000,2020-03-01,2018-11-01,7614.0,17,0,1,bj04000,2020-04-23 17:58:25.514657
csglw_1031,3,110000,2020-03-01,2018-11-01,2686.0,17,0,1,bj04000,2020-04-23 17:58:25.516652
csglw_1032,5,110000,2020-01-01,2017-01-01,985.0,4,0,1,bj98000,2020-04-23 17:58:25.517650
csglw_1032,5,110101,2020-01-01,2017-01-01,12.0,4,0,1,bj98000,2020-04-23 17:58:25.518646
csglw_1032,5,110102,2020-01-01,2017-01-01,18.0,4,0,1,bj98000,2020-04-23 17:58:25.519644
csglw_1032,5,110105,2020-01-01,2017-01-01,152.0,4,0,1,bj98000,2020-04-23 17:58:25.520640
csglw_1032,5,110106,2020-01-01,2017-01-01,83.0,4,0,1,bj98000,2020-04-23 17:58:25.520640
csglw_1032,5,110107,2020-01-01,2017-01-01,15.0,4,0,1,bj98000,2020-04-23 17:58:25.521640
csglw_1032,5,110108,2020-01-01,2017-01-01,90.0,4,0,1,bj98000,2020-04-23 17:58:25.522635
csglw_1032,5,110109,2020-01-01,2017-01-01,16.0,4,0,1,bj98000,2020-04-23 17:58:25.523632
csglw_1032,5,110111,2020-01-01,2017-01-01,126.0,4,0,1,bj98000,2020-04-23 17:58:25.524630
csglw_1032,5,110112,2020-01-01,2017-01-01,88.0,4,0,1,bj98000,2020-04-23 17:58:25.525627
csglw_1032,5,110113,2020-01-01,2017-01-01,92.0,4,0,1,bj98000,2020-04-23 17:58:25.526624
csglw_1032,5,110114,2020-01-01,2017-01-01,62.0,4,0,1,bj98000,2020-04-23 17:58:25.527622
csglw_1032,5,110115,2020-01-01,2017-01-01,94.0,4,0,1,bj98000,2020-04-23 17:58:25.528619
csglw_1032,5,110116,2020-01-01,2017-01-01,22.0,4,0,1,bj98000,2020-04-23 17:58:25.529618
csglw_1032,5,110117,2020-01-01,2017-01-01,36.0,4,0,1,bj98000,2020-04-23 17:58:25.530576
csglw_1032,5,110118,2020-01-01,2017-01-01,35.0,4,0,1,bj98000,2020-04-23 17:58:25.531574
csglw_1032,5,110119,2020-01-01,2017-01-01,30.0,4,0,1,bj98000,2020-04-23 17:58:25.532571
csglw_1033,5,110000,2020-01-01,2017-01-01,11.0,4,0,1,bj98000,2020-04-23 17:58:25.534566
csglw_1033,5,110101,2020-01-01,2017-01-01,3.0,4,0,1,bj98000,2020-04-23 17:58:25.535563
csglw_1033,5,110102,2020-01-01,2017-01-01,2.0,4,0,1,bj98000,2020-04-23 17:58:25.536560
csglw_1033,5,110105,2020-01-01,2017-01-01,9.0,4,0,1,bj98000,2020-04-23 17:58:25.537557
csglw_1033,5,110106,2020-01-01,2017-01-01,6.0,4,0,1,bj98000,2020-04-23 17:58:25.538555
csglw_1033,5,110107,2020-01-01,2017-01-01,4.0,4,0,1,bj98000,2020-04-23 17:58:25.539552
csglw_1033,5,110108,2020-01-01,2017-01-01,8.0,4,0,1,bj98000,2020-04-23 17:58:25.540549
csglw_1033,5,110109,2020-01-01,2017-01-01,1.0,4,0,1,bj98000,2020-04-23 17:58:25.541547
csglw_1033,5,110111,2020-01-01,2017-01-01,6.0,4,0,1,bj98000,2020-04-23 17:58:25.542544
csglw_1033,5,110112,2020-01-01,2017-01-01,8.0,4,0,1,bj98000,2020-04-23 17:58:25.543541
csglw_1033,5,110113,2020-01-01,2017-01-01,6.0,4,0,1,bj98000,2020-04-23 17:58:25.543541
csglw_1033,5,110114,2020-01-01,2017-01-01,7.0,4,0,1,bj98000,2020-04-23 17:58:25.545537
csglw_1033,5,110115,2020-01-01,2017-01-01,9.0,4,0,1,bj98000,2020-04-23 17:58:25.546534
csglw_1033,5,110116,2020-01-01,2017-01-01,4.0,4,0,1,bj98000,2020-04-23 17:58:25.547532
csglw_1033,5,110117,2020-01-01,2017-01-01,4.0,4,0,1,bj98000,2020-04-23 17:58:25.548529
csglw_1033,5,110118,2020-01-01,2017-01-01,5.0,4,0,1,bj98000,2020-04-23 17:58:25.549525
csglw_1033,5,110119,2020-01-01,2017-01-01,3.0,4,0,1,bj98000,2020-04-23 17:58:25.550524
csglw_1034,5,110000,2020-01-01,2017-01-01,16.0,4,0,1,bj04000,2020-04-23 17:58:25.551521
csglw_1034,5,110105,2020-01-01,2017-01-01,4.0,4,0,1,bj04000,2020-04-23 17:58:25.552518
csglw_1034,5,110106,2020-01-01,2017-01-01,1.0,4,0,1,bj04000,2020-04-23 17:58:25.553515
csglw_1034,5,110107,2020-01-01,2017-01-01,1.0,4,0,1,bj04000,2020-04-23 17:58:25.554513
csglw_1034,5,110108,2020-01-01,2017-01-01,2.0,4,0,1,bj04000,2020-04-23 17:58:25.556507
csglw_1034,5,110109,2020-01-01,2017-01-01,1.0,4,0,1,bj04000,2020-04-23 17:58:25.557505
csglw_1034,5,110114,2020-01-01,2017-01-01,0.0,4,0,1,bj04000,2020-04-23 17:58:25.558502
csglw_1034,5,110115,2020-01-01,2017-01-01,1.0,4,0,1,bj04000,2020-04-23 17:58:25.560502
csglw_1035,5,,2020-01-01,2017-01-01,2.0,4,0,1,bj04000,2020-04-23 17:58:25.562492
csglw_1035,5,110000,2020-01-01,2017-01-01,48.0,4,0,1,bj04000,2020-04-23 17:58:25.566480
csglw_1035,5,110105,2020-01-01,2017-01-01,16.0,4,0,1,bj04000,2020-04-23 17:58:25.569473
csglw_1035,5,110106,2020-01-01,2017-01-01,4.0,4,0,1,bj04000,2020-04-23 17:58:25.571467
csglw_1035,5,110107,2020-01-01,2017-01-01,4.0,4,0,1,bj04000,2020-04-23 17:58:25.574459
csglw_1035,5,110108,2020-01-01,2017-01-01,6.0,4,0,1,bj04000,2020-04-23 17:58:25.576453
csglw_1035,5,110109,2020-01-01,2017-01-01,5.0,4,0,1,bj04000,2020-04-23 17:58:25.577451
csglw_1035,5,110114,2020-01-01,2017-01-01,2.0,4,0,1,bj04000,2020-04-23 17:58:25.579445
csglw_1035,5,110115,2020-01-01,2017-01-01,3.0,4,0,1,bj04000,2020-04-23 17:58:25.581440
csglw_1036,5,110000,2020-01-01,2017-01-01,1.0,4,0,1,       ,2020-04-23 17:58:25.583435
csglw_1036,5,110101,2020-01-01,2017-01-01,0.0,4,0,1,       ,2020-04-23 17:58:25.584432
csglw_1036,5,110102,2020-01-01,2017-01-01,0.0,4,0,1,       ,2020-04-23 17:58:25.586427
csglw_1037,5,,2020-01-01,2017-01-01,23.0,4,0,1,bj04000,2020-04-23 17:58:25.588421
csglw_1037,5,110000,2020-01-01,2017-01-01,5.0,4,0,1,bj04000,2020-04-23 17:58:25.590416
csglw_1037,5,110101,2020-01-01,2017-01-01,146.0,4,0,1,bj04000,2020-04-23 17:58:25.592412
csglw_1037,5,110102,2020-01-01,2017-01-01,171.0,4,0,1,bj04000,2020-04-23 17:58:25.593408
csglw_1037,5,110105,2020-01-01,2017-01-01,362.0,4,0,1,bj04000,2020-04-23 17:58:25.595403
csglw_1037,5,110106,2020-01-01,2017-01-01,238.0,4,0,1,bj04000,2020-04-23 17:58:25.597398
csglw_1037,5,110107,2020-01-01,2017-01-01,38.0,4,0,1,bj04000,2020-04-23 17:58:25.598395
csglw_1037,5,110108,2020-01-01,2017-01-01,356.0,4,0,1,bj04000,2020-04-23 17:58:25.600389
csglw_1037,5,110109,2020-01-01,2017-01-01,20.0,4,0,1,bj04000,2020-04-23 17:58:25.602384
csglw_1037,5,110111,2020-01-01,2017-01-01,83.0,4,0,1,bj04000,2020-04-23 17:58:25.604379
csglw_1037,5,110112,2020-01-01,2017-01-01,110.0,4,0,1,bj04000,2020-04-23 17:58:25.606373
csglw_1037,5,110113,2020-01-01,2017-01-01,46.0,4,0,1,bj04000,2020-04-23 17:58:25.608368
csglw_1037,5,110114,2020-01-01,2017-01-01,122.0,4,0,1,bj04000,2020-04-23 17:58:25.609365
csglw_1037,5,110115,2020-01-01,2017-01-01,116.0,4,0,1,bj04000,2020-04-23 17:58:25.611360
csglw_1037,5,110116,2020-01-01,2017-01-01,32.0,4,0,1,bj04000,2020-04-23 17:58:25.613354
csglw_1037,5,110117,2020-01-01,2017-01-01,18.0,4,0,1,bj04000,2020-04-23 17:58:25.614352
csglw_1037,5,110118,2020-01-01,2017-01-01,23.0,4,0,1,bj04000,2020-04-23 17:58:25.615388
csglw_1037,5,110119,2020-01-01,2017-01-01,21.0,4,0,1,bj04000,2020-04-23 17:58:25.617401
